provider,name,chosen_solution,replicate,success,duration,total_decisions,unique_decisions
AlphabeticalComplete,random-10-10,0,2,true,26,27,27
AlphabeticalComplete,random-10-10,0,3,true,26,27,27
AlphabeticalComplete,random-10-10,0,4,true,26,27,27
Remaining,random-10-2,0,0,true,161,286,65
Remaining,random-10-2,0,1,true,161,286,65
AlphabeticalComplete,argus-axum-8866031756020282294,0,3,true,620,112,112
Remaining,random-10-2,0,2,true,161,286,65
Remaining,random-10-2,0,3,true,162,286,65
Remaining,random-10-2,0,4,true,162,286,65
AlphabeticalUnsound,random-10-2,0,0,true,2,18,18
AlphabeticalUnsound,random-10-2,0,1,true,2,18,18
AlphabeticalUnsound,random-10-2,0,2,true,2,18,18
AlphabeticalUnsound,random-10-2,0,3,true,2,18,18
AlphabeticalUnsound,random-10-2,0,4,true,2,18,18
AlphabeticalComplete,random-10-2,0,0,true,11,17,17
AlphabeticalComplete,random-10-2,0,1,true,11,17,17
AlphabeticalComplete,random-10-2,0,2,true,11,17,17
AlphabeticalComplete,random-10-2,0,3,true,11,17,17
AlphabeticalComplete,random-10-2,0,4,true,11,17,17
Remaining,random-10-3,0,0,true,145,241,57
AlphabeticalComplete,argus-axum-8866031756020282294,0,4,true,620,112,112
Remaining,random-10-3,0,1,true,144,241,57
AlphabeticalUnsound,manual-13,0,0,true,237,402,402
Remaining,random-10-3,0,2,true,144,241,57
Remaining,random-10-3,0,3,true,145,241,57
AlphabeticalUnsound,manual-13,0,1,true,236,402,402
Remaining,random-10-3,0,4,true,145,241,57
AlphabeticalUnsound,random-10-3,0,0,true,5,54,54
AlphabeticalUnsound,random-10-3,0,1,true,5,54,54
AlphabeticalUnsound,random-10-3,0,2,true,5,54,54
AlphabeticalUnsound,random-10-3,0,3,true,4,54,54
AlphabeticalUnsound,random-10-3,0,4,true,5,54,54
AlphabeticalComplete,random-10-3,0,0,true,28,32,32
AlphabeticalComplete,random-10-3,0,1,true,28,32,32
AlphabeticalComplete,random-10-3,0,2,true,28,32,32
AlphabeticalComplete,random-10-3,0,3,true,28,32,32
AlphabeticalUnsound,manual-13,0,2,true,238,402,402
AlphabeticalComplete,random-10-3,0,4,true,28,32,32
Remaining,random-10-4,0,0,true,153,247,55
AlphabeticalUnsound,manual-13,0,3,true,238,402,402
Remaining,random-10-4,0,1,true,154,247,55
AlphabeticalUnsound,manual-13,0,4,true,237,402,402
Remaining,random-10-4,0,2,true,153,247,55
Remaining,random-40-5,0,3,true,9388,3656,245
Remaining,random-10-4,0,3,true,154,247,55
Remaining,random-10-4,0,4,true,154,247,55
AlphabeticalUnsound,random-10-4,0,0,true,4,48,48
AlphabeticalUnsound,random-10-4,0,1,true,4,48,48
AlphabeticalUnsound,random-10-4,0,2,true,4,48,48
AlphabeticalUnsound,random-10-4,0,3,true,4,48,48
AlphabeticalUnsound,random-10-4,0,4,true,4,48,48
AlphabeticalComplete,random-10-4,0,0,true,23,29,29
Remaining,argus-diesel-15648008676699765325,0,1,true,46515,3524,215
AlphabeticalComplete,random-10-4,0,1,true,24,29,29
AlphabeticalComplete,random-10-4,0,2,true,23,29,29
AlphabeticalComplete,random-10-4,0,3,true,23,29,29
AlphabeticalComplete,random-10-4,0,4,true,23,29,29
Remaining,random-10-5,0,0,true,159,248,56
Remaining,random-10-5,0,1,true,160,248,56
Remaining,random-10-5,0,2,true,159,248,56
Remaining,random-10-5,0,3,true,160,248,56
Remaining,random-10-5,0,4,true,159,248,56
AlphabeticalUnsound,random-10-5,0,0,true,4,42,42
AlphabeticalUnsound,random-10-5,0,1,true,4,42,42
AlphabeticalUnsound,random-10-5,0,2,true,4,42,42
AlphabeticalUnsound,random-10-5,0,3,true,4,42,42
AlphabeticalUnsound,random-10-5,0,4,true,4,42,42
AlphabeticalComplete,random-10-5,0,0,true,22,23,23
AlphabeticalComplete,random-10-5,0,1,true,22,23,23
AlphabeticalComplete,random-10-5,0,2,true,22,23,23
AlphabeticalComplete,random-10-5,0,3,true,22,23,23
AlphabeticalComplete,random-10-5,0,4,true,22,23,23
Remaining,random-10-6,0,0,true,147,228,56
AlphabeticalComplete,manual-13,0,0,true,1679,233,233
Remaining,random-10-6,0,1,true,147,228,56
Remaining,argus-axum-15641753760587755699,0,4,true,4127,986,211
AlphabeticalUnsound,argus-axum-15641753760587755699,0,0,true,9,12,12
AlphabeticalUnsound,argus-axum-15641753760587755699,0,1,true,10,12,12
AlphabeticalUnsound,argus-axum-15641753760587755699,0,2,true,10,12,12
Remaining,random-10-6,0,2,true,147,228,56
AlphabeticalUnsound,argus-axum-15641753760587755699,0,3,true,10,12,12
AlphabeticalUnsound,argus-axum-15641753760587755699,0,4,true,10,12,12
AlphabeticalComplete,argus-axum-15641753760587755699,0,0,true,49,9,9
AlphabeticalComplete,argus-axum-15641753760587755699,0,1,true,48,9,9
Remaining,random-10-6,0,3,true,147,228,56
AlphabeticalComplete,argus-axum-15641753760587755699,0,2,true,49,9,9
AlphabeticalComplete,argus-axum-15641753760587755699,0,3,true,49,9,9
AlphabeticalComplete,argus-axum-15641753760587755699,0,4,true,50,9,9
Remaining,random-10-6,0,4,true,147,228,56
AlphabeticalUnsound,random-10-6,0,0,true,4,48,48
AlphabeticalUnsound,random-10-6,0,1,true,4,48,48
AlphabeticalUnsound,random-10-6,0,2,true,4,48,48
AlphabeticalUnsound,random-10-6,0,3,true,3,48,48
AlphabeticalUnsound,random-10-6,0,4,true,4,48,48
AlphabeticalComplete,random-10-6,0,0,true,22,25,25
AlphabeticalComplete,random-10-6,0,1,true,22,25,25
AlphabeticalComplete,random-10-6,0,2,true,22,25,25
AlphabeticalComplete,random-10-6,0,3,true,22,25,25
AlphabeticalComplete,random-10-6,0,4,true,22,25,25
Remaining,random-10-7,0,0,true,116,187,56
AlphabeticalUnsound,random-90-8,0,0,true,303,510,510
Remaining,random-10-7,0,1,true,116,187,56
AlphabeticalComplete,random-150-9,0,0,true,5497,436,436
Remaining,random-10-7,0,2,true,116,187,56
AlphabeticalUnsound,random-90-8,0,1,true,301,510,510
Remaining,random-10-7,0,3,true,116,187,56
Remaining,random-10-7,0,4,true,116,187,56
AlphabeticalUnsound,random-10-7,0,0,true,4,42,42
AlphabeticalUnsound,random-10-7,0,1,true,4,42,42
AlphabeticalUnsound,random-10-7,0,2,true,4,42,42
AlphabeticalUnsound,random-10-7,0,3,true,4,42,42
AlphabeticalUnsound,random-10-7,0,4,true,4,42,42
AlphabeticalComplete,random-10-7,0,0,true,23,26,26
AlphabeticalComplete,random-10-7,0,1,true,23,26,26
AlphabeticalComplete,random-10-7,0,2,true,23,26,26
AlphabeticalComplete,random-10-7,0,3,true,23,26,26
AlphabeticalComplete,random-10-7,0,4,true,23,26,26
AlphabeticalUnsound,random-90-8,0,2,true,303,510,510
Remaining,random-10-8,0,0,true,137,191,47
Remaining,random-10-8,0,1,true,136,191,47
AlphabeticalUnsound,random-90-8,0,3,true,303,510,510
Remaining,random-40-3,0,1,true,10482,3638,258
AlphabeticalComplete,manual-13,0,1,true,1680,233,233
Remaining,random-10-8,0,2,true,137,191,47
Remaining,random-10-8,0,3,true,137,191,47
AlphabeticalUnsound,random-90-8,0,4,true,301,510,510
Remaining,random-10-8,0,4,true,137,191,47
AlphabeticalUnsound,random-10-8,0,0,true,4,54,54
AlphabeticalUnsound,random-10-8,0,1,true,4,54,54
AlphabeticalUnsound,random-10-8,0,2,true,4,54,54
AlphabeticalUnsound,random-10-8,0,3,true,4,54,54
AlphabeticalUnsound,random-10-8,0,4,true,4,54,54
AlphabeticalComplete,random-10-8,0,0,true,23,23,23
AlphabeticalComplete,random-10-8,0,1,true,23,23,23
AlphabeticalComplete,random-10-8,0,2,true,23,23,23
AlphabeticalComplete,random-10-8,0,3,true,23,23,23
AlphabeticalComplete,random-10-8,0,4,true,23,23,23
Remaining,random-10-9,0,0,true,137,198,54
Remaining,random-10-9,0,1,true,137,198,54
Remaining,random-10-9,0,2,true,137,198,54
Remaining,random-40-6,0,3,true,10609,4306,244
Remaining,random-10-9,0,3,true,137,198,54
Remaining,random-10-9,0,4,true,137,198,54
AlphabeticalUnsound,random-10-9,0,0,true,3,48,48
AlphabeticalUnsound,random-10-9,0,1,true,3,48,48
AlphabeticalUnsound,random-10-9,0,2,true,3,48,48
AlphabeticalUnsound,random-10-9,0,3,true,3,48,48
AlphabeticalUnsound,random-10-9,0,4,true,3,48,48
AlphabeticalComplete,random-10-9,0,0,true,21,22,22
AlphabeticalComplete,random-10-9,0,1,true,20,22,22
AlphabeticalComplete,random-10-9,0,2,true,21,22,22
AlphabeticalComplete,random-10-9,0,3,true,21,22,22
AlphabeticalComplete,random-10-9,0,4,true,20,22,22
AlphabeticalComplete,manual-13,0,2,true,1679,233,233
AlphabeticalComplete,random-90-8,0,0,true,1905,253,253
Remaining,random-40-9,0,4,true,9659,3885,238
AlphabeticalUnsound,random-40-9,0,0,true,65,234,234
AlphabeticalUnsound,random-40-9,0,1,true,65,234,234
AlphabeticalUnsound,random-40-9,0,2,true,65,234,234
AlphabeticalUnsound,random-40-9,0,3,true,65,234,234
AlphabeticalUnsound,random-40-9,0,4,true,65,234,234
Remaining,random-50-3,0,2,true,21674,6809,325
Remaining,random-50-7,0,4,true,19588,5507,308
AlphabeticalComplete,random-40-9,0,0,true,404,110,110
AlphabeticalUnsound,random-50-7,0,0,true,104,288,288
AlphabeticalComplete,manual-13,0,3,true,1683,233,233
AlphabeticalUnsound,random-50-7,0,1,true,105,288,288
AlphabeticalUnsound,random-50-7,0,2,true,105,288,288
AlphabeticalComplete,random-40-9,0,1,true,407,110,110
AlphabeticalUnsound,random-50-7,0,3,true,104,288,288
AlphabeticalUnsound,random-50-7,0,4,true,104,288,288
Remaining,random-80-3,0,0,true,91795,18733,511
AlphabeticalComplete,random-40-9,0,2,true,406,110,110
AlphabeticalComplete,random-90-8,0,1,true,1926,253,253
AlphabeticalComplete,random-50-7,0,0,true,662,146,146
AlphabeticalComplete,random-40-9,0,3,true,408,110,110
AlphabeticalComplete,random-150-9,0,1,true,5510,436,436
AlphabeticalComplete,random-40-9,0,4,true,407,110,110
AlphabeticalComplete,random-50-7,0,1,true,655,146,146
AlphabeticalComplete,manual-13,0,4,true,1683,233,233
AlphabeticalComplete,random-50-7,0,2,true,637,146,146
Remaining,random-60-6,0,2,true,34018,10616,368
AlphabeticalComplete,random-90-8,0,2,true,1938,253,253
Remaining,random-40-5,0,4,true,9391,3656,245
AlphabeticalUnsound,random-40-5,0,0,true,60,216,216
AlphabeticalComplete,random-50-7,0,3,true,634,146,146
AlphabeticalUnsound,random-40-5,0,1,true,60,216,216
AlphabeticalUnsound,random-40-5,0,2,true,60,216,216
AlphabeticalUnsound,random-40-5,0,3,true,60,216,216
AlphabeticalUnsound,random-40-5,0,4,true,60,216,216
AlphabeticalComplete,random-40-5,0,0,true,370,100,100
AlphabeticalComplete,random-50-7,0,4,true,637,146,146
AlphabeticalComplete,random-40-5,0,1,true,370,100,100
AlphabeticalComplete,random-40-5,0,2,true,370,100,100
AlphabeticalComplete,random-40-5,0,3,true,372,100,100
AlphabeticalComplete,random-90-8,0,3,true,1987,253,253
AlphabeticalComplete,random-40-5,0,4,true,370,100,100
AlphabeticalUnsound,random-90-5,0,0,true,315,528,528
AlphabeticalUnsound,random-90-5,0,1,true,322,528,528
AlphabeticalUnsound,random-90-5,0,2,true,315,528,528
Remaining,argus-diesel-15009615579564917699,0,0,true,74888,5439,296
AlphabeticalUnsound,random-90-5,0,3,true,310,528,528
AlphabeticalUnsound,random-90-5,0,4,true,311,528,528
AlphabeticalComplete,random-90-8,0,4,true,1934,253,253
AlphabeticalComplete,random-150-9,0,2,true,5508,436,436
Remaining,random-40-3,0,2,true,10488,3638,258
Remaining,random-40-6,0,4,true,10612,4306,244
AlphabeticalUnsound,random-40-6,0,0,true,57,186,186
AlphabeticalUnsound,random-40-6,0,1,true,56,186,186
AlphabeticalUnsound,random-40-6,0,2,true,56,186,186
AlphabeticalUnsound,random-40-6,0,3,true,57,186,186
AlphabeticalUnsound,random-40-6,0,4,true,57,186,186
AlphabeticalComplete,random-90-5,0,0,true,1987,269,269
AlphabeticalComplete,random-40-6,0,0,true,360,107,107
AlphabeticalComplete,random-40-6,0,1,true,360,107,107
AlphabeticalComplete,random-40-6,0,2,true,360,107,107
AlphabeticalComplete,random-40-6,0,3,true,360,107,107
AlphabeticalComplete,random-40-6,0,4,true,359,107,107
AlphabeticalComplete,random-90-5,0,1,true,1993,269,269
AlphabeticalComplete,random-150-9,0,3,true,5505,436,436
AlphabeticalComplete,random-90-5,0,2,true,1994,269,269
AlphabeticalComplete,random-90-5,0,3,true,1996,269,269
AlphabeticalComplete,random-90-5,0,4,true,1998,269,269
Remaining,random-40-3,0,3,true,10493,3638,258
AlphabeticalComplete,random-150-9,0,4,true,5380,436,436
AlphabeticalUnsound,random-90-4,0,0,true,308,492,492
AlphabeticalUnsound,random-90-4,0,1,true,309,492,492
AlphabeticalUnsound,random-90-4,0,2,true,308,492,492
AlphabeticalUnsound,random-90-4,0,3,true,309,492,492
Remaining,random-40-7,0,0,true,8781,4216,242
AlphabeticalUnsound,random-90-4,0,4,true,309,492,492
Remaining,random-50-10,0,0,true,18734,6967,302
Remaining,random-50-3,0,3,true,21013,6809,325
Remaining,random-50-8,0,0,true,17363,5642,302
AlphabeticalComplete,random-90-4,0,0,true,1991,263,263
AlphabeticalComplete,random-90-4,0,1,true,1998,263,263
AlphabeticalComplete,random-90-4,0,2,true,1992,263,263
AlphabeticalComplete,random-90-4,0,3,true,1989,263,263
Remaining,random-40-7,0,1,true,8799,4216,242
Remaining,random-40-3,0,4,true,10587,3638,258
AlphabeticalUnsound,random-40-3,0,0,true,58,192,192
AlphabeticalUnsound,random-40-3,0,1,true,58,192,192
AlphabeticalUnsound,random-40-3,0,2,true,58,192,192
AlphabeticalUnsound,random-40-3,0,3,true,58,192,192
AlphabeticalUnsound,random-40-3,0,4,true,58,192,192
AlphabeticalComplete,random-40-3,0,0,true,363,101,101
AlphabeticalComplete,random-40-3,0,1,true,363,101,101
AlphabeticalComplete,random-90-4,0,4,true,2022,263,263
AlphabeticalComplete,random-40-3,0,2,true,364,101,101
AlphabeticalComplete,random-40-3,0,3,true,364,101,101
AlphabeticalComplete,random-40-3,0,4,true,364,101,101
AlphabeticalUnsound,random-40-7,0,0,true,46,162,162
AlphabeticalUnsound,random-40-7,0,1,true,46,162,162
AlphabeticalUnsound,random-40-7,0,2,true,46,162,162
AlphabeticalUnsound,random-40-7,0,3,true,46,162,162
AlphabeticalUnsound,random-40-7,0,4,true,46,162,162
AlphabeticalUnsound,random-170-3,0,0,true,1242,996,996
AlphabeticalComplete,random-40-7,0,0,true,285,92,92
AlphabeticalComplete,random-40-7,0,1,true,284,92,92
AlphabeticalComplete,random-40-7,0,2,true,285,92,92
AlphabeticalComplete,random-40-7,0,3,true,285,92,92
AlphabeticalUnsound,random-170-3,0,1,true,1240,996,996
AlphabeticalComplete,random-40-7,0,4,true,283,92,92
Remaining,argus-diesel-11016622017794300009,0,0,true,137,203,52
Remaining,argus-diesel-11016622017794300009,0,1,true,137,203,52
Remaining,argus-diesel-11016622017794300009,0,2,true,137,203,52
Remaining,argus-diesel-11016622017794300009,0,3,true,136,203,52
Remaining,argus-diesel-11016622017794300009,0,4,true,137,203,52
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,0,true,5,48,48
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,1,true,5,48,48
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,2,true,5,48,48
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,3,true,5,48,48
AlphabeticalUnsound,argus-diesel-11016622017794300009,0,4,true,5,48,48
AlphabeticalComplete,argus-diesel-11016622017794300009,0,0,true,28,34,34
AlphabeticalComplete,argus-diesel-11016622017794300009,0,1,true,28,34,34
AlphabeticalComplete,argus-diesel-11016622017794300009,0,2,true,28,34,34
AlphabeticalComplete,argus-diesel-11016622017794300009,0,3,true,28,34,34
AlphabeticalComplete,argus-diesel-11016622017794300009,0,4,true,28,34,34
AlphabeticalUnsound,random-170-3,0,2,true,1242,996,996
Remaining,random-90-6,0,0,true,119479,24335,558
Remaining,manual-13,0,0,true,80283,17195,495
AlphabeticalUnsound,random-170-3,0,3,true,1244,996,996
Remaining,argus-diesel-15648008676699765325,0,3,true,46897,3524,215
AlphabeticalUnsound,random-170-3,0,4,true,1281,996,996
Remaining,random-40-7,0,2,true,8774,4216,242
Remaining,random-60-6,0,3,true,34356,10616,368
Remaining,random-50-8,0,1,true,17376,5642,302
Remaining,random-50-10,0,1,true,18830,6967,302
Remaining,manual-12,0,0,true,116701,21971,561
Remaining,random-50-3,0,4,true,21526,6809,325
AlphabeticalUnsound,random-50-3,0,0,true,104,288,288
AlphabeticalUnsound,random-50-3,0,1,true,104,288,288
AlphabeticalUnsound,random-50-3,0,2,true,104,288,288
AlphabeticalUnsound,random-50-3,0,3,true,106,288,288
AlphabeticalUnsound,random-50-3,0,4,true,104,288,288
AlphabeticalComplete,random-50-3,0,0,true,674,175,175
AlphabeticalComplete,random-170-3,0,0,true,8413,545,545
AlphabeticalComplete,random-50-3,0,1,true,674,175,175
AlphabeticalComplete,random-50-3,0,2,true,675,175,175
Remaining,random-40-7,0,3,true,8791,4216,242
AlphabeticalComplete,random-50-3,0,3,true,673,175,175
AlphabeticalComplete,random-50-3,0,4,true,674,175,175
Remaining,random-70-4,0,1,true,60361,11214,448
AlphabeticalComplete,random-170-3,0,1,true,8426,545,545
Remaining,random-40-7,0,4,true,8803,4216,242
AlphabeticalUnsound,random-150-6,0,0,true,909,894,894
Remaining,random-50-8,0,2,true,17389,5642,302
AlphabeticalUnsound,random-150-6,0,1,true,908,894,894
AlphabeticalUnsound,random-150-6,0,2,true,926,894,894
AlphabeticalUnsound,random-150-6,0,3,true,909,894,894
Remaining,random-50-10,0,2,true,18845,6967,302
AlphabeticalUnsound,random-150-6,0,4,true,909,894,894
AlphabeticalComplete,random-170-3,0,2,true,8407,545,545
AlphabeticalComplete,random-150-6,0,0,true,5934,459,459
Remaining,random-50-4,0,0,true,20213,7320,311
Remaining,random-90-2,0,0,true,156127,28092,634
Remaining,random-90-4,0,0,true,132642,23126,574
AlphabeticalComplete,random-170-3,0,3,true,8489,545,545
Remaining,random-70-8,0,0,true,53640,12907,428
AlphabeticalComplete,random-150-6,0,1,true,5950,459,459
Remaining,random-60-6,0,4,true,34257,10616,368
AlphabeticalUnsound,random-60-6,0,0,true,149,354,354
AlphabeticalUnsound,random-60-6,0,1,true,149,354,354
AlphabeticalUnsound,random-60-6,0,2,true,149,354,354
AlphabeticalUnsound,random-60-6,0,3,true,150,354,354
AlphabeticalUnsound,random-60-6,0,4,true,149,354,354
AlphabeticalComplete,random-60-6,0,0,true,953,182,182
Remaining,random-50-8,0,3,true,17384,5642,302
AlphabeticalComplete,random-60-6,0,1,true,952,182,182
Remaining,random-90-9,0,0,true,108118,20742,547
AlphabeticalComplete,random-60-6,0,2,true,952,182,182
Remaining,random-90-8,0,0,true,109396,17882,554
AlphabeticalComplete,random-60-6,0,3,true,952,182,182
Remaining,random-90-5,0,0,true,108997,20847,558
AlphabeticalComplete,random-150-6,0,2,true,5952,459,459
AlphabeticalComplete,random-60-6,0,4,true,953,182,182
Remaining,random-50-10,0,3,true,18918,6967,302
AlphabeticalComplete,random-170-3,0,4,true,8449,545,545
AlphabeticalUnsound,random-180-7,0,0,true,1268,1074,1074
AlphabeticalUnsound,random-180-7,0,1,true,1266,1074,1074
Remaining,argus-diesel-15009615579564917699,0,1,true,75132,5439,296
Remaining,argus-diesel-15648008676699765325,0,4,true,47016,3524,215
AlphabeticalUnsound,random-180-7,0,2,true,1267,1074,1074
AlphabeticalComplete,random-150-6,0,3,true,5949,459,459
AlphabeticalUnsound,random-180-7,0,3,true,1264,1074,1074
AlphabeticalUnsound,random-180-7,0,4,true,1269,1074,1074
Remaining,random-50-4,0,1,true,20204,7320,311
AlphabeticalComplete,random-150-6,0,4,true,5961,459,459
AlphabeticalUnsound,random-150-7,0,0,true,887,888,888
AlphabeticalUnsound,random-150-7,0,1,true,889,888,888
Remaining,random-50-8,0,4,true,17349,5642,302
AlphabeticalUnsound,random-50-8,0,0,true,95,294,294
AlphabeticalUnsound,random-50-8,0,1,true,98,294,294
AlphabeticalUnsound,random-50-8,0,2,true,96,294,294
AlphabeticalUnsound,random-50-8,0,3,true,98,294,294
AlphabeticalUnsound,random-50-8,0,4,true,94,294,294
AlphabeticalUnsound,random-150-7,0,2,true,889,888,888
AlphabeticalComplete,random-50-8,0,0,true,612,139,139
AlphabeticalUnsound,random-150-7,0,3,true,888,888,888
AlphabeticalComplete,random-50-8,0,1,true,614,139,139
AlphabeticalComplete,random-180-7,0,0,true,8228,545,545
AlphabeticalComplete,random-50-8,0,2,true,606,139,139
AlphabeticalUnsound,random-150-7,0,4,true,896,888,888
AlphabeticalComplete,random-50-8,0,3,true,606,139,139
Remaining,random-80-3,0,1,true,93126,18733,511
AlphabeticalComplete,random-50-8,0,4,true,612,139,139
Remaining,random-110-8,0,0,true,192421,28696,675
Remaining,random-50-10,0,4,true,18902,6967,302
AlphabeticalUnsound,random-50-10,0,0,true,85,246,246
AlphabeticalUnsound,random-50-10,0,1,true,83,246,246
AlphabeticalUnsound,random-50-10,0,2,true,84,246,246
AlphabeticalUnsound,random-50-10,0,3,true,83,246,246
AlphabeticalUnsound,random-50-10,0,4,true,83,246,246
AlphabeticalComplete,random-50-10,0,0,true,514,128,128
AlphabeticalComplete,random-50-10,0,1,true,517,128,128
AlphabeticalComplete,random-50-10,0,2,true,520,128,128
AlphabeticalComplete,random-50-10,0,3,true,515,128,128
AlphabeticalComplete,random-50-10,0,4,true,517,128,128
AlphabeticalComplete,random-150-7,0,0,true,5760,465,465
AlphabeticalComplete,random-180-7,0,1,true,8309,545,545
AlphabeticalComplete,random-150-7,0,1,true,5752,465,465
Remaining,random-60-7,0,0,true,28624,8902,370
Remaining,random-50-4,0,2,true,20210,7320,311
Remaining,random-70-4,0,2,true,60287,11214,448
AlphabeticalComplete,random-180-7,0,2,true,8207,545,545
AlphabeticalComplete,random-150-7,0,2,true,5743,465,465
Remaining,random-50-9,0,0,true,17780,6570,299
Remaining,manual-13,0,1,true,80669,17195,495
AlphabeticalComplete,random-150-7,0,3,true,5746,465,465
AlphabeticalComplete,random-180-7,0,3,true,8221,545,545
AlphabeticalComplete,random-150-7,0,4,true,5750,465,465
Remaining,random-100-10,0,0,true,137284,25176,612
Remaining,random-50-2,0,0,true,23628,8192,346
Remaining,random-70-8,0,1,true,54295,12907,428
AlphabeticalComplete,random-180-7,0,4,true,8215,545,545
Remaining,random-50-4,0,3,true,20189,7320,311
Remaining,random-50-9,0,1,true,17808,6570,299
Remaining,random-60-7,0,1,true,28640,8902,370
Remaining,random-50-2,0,1,true,23611,8192,346
Remaining,random-50-4,0,4,true,20207,7320,311
Remaining,random-50-9,0,2,true,17623,6570,299
AlphabeticalUnsound,random-50-4,0,0,true,93,258,258
AlphabeticalUnsound,random-50-4,0,1,true,93,258,258
AlphabeticalUnsound,random-50-4,0,2,true,93,258,258
AlphabeticalUnsound,random-50-4,0,3,true,94,258,258
AlphabeticalUnsound,random-50-4,0,4,true,93,258,258
AlphabeticalComplete,random-50-4,0,0,true,606,149,149
AlphabeticalComplete,random-50-4,0,1,true,606,149,149
AlphabeticalComplete,random-50-4,0,2,true,606,149,149
AlphabeticalComplete,random-50-4,0,3,true,606,149,149
AlphabeticalComplete,random-50-4,0,4,true,608,149,149
Remaining,random-90-6,0,1,true,121121,24335,558
Remaining,random-120-7,0,0,true,219055,30247,744
Remaining,argus-diesel-15009615579564917699,0,2,true,75123,5439,296
Remaining,manual-12,0,1,true,117103,21971,561
Remaining,random-60-7,0,2,true,28789,8902,370
Remaining,random-50-9,0,3,true,17620,6570,299
Remaining,random-70-4,0,3,true,60199,11214,448
Remaining,random-50-2,0,2,true,23577,8192,346
Remaining,random-50-5,0,0,true,19448,6930,303
Remaining,random-70-8,0,2,true,53756,12907,428
Remaining,random-50-9,0,4,true,17629,6570,299
AlphabeticalUnsound,random-50-9,0,0,true,88,270,270
AlphabeticalUnsound,random-50-9,0,1,true,87,270,270
AlphabeticalUnsound,random-50-9,0,2,true,87,270,270
AlphabeticalUnsound,random-50-9,0,3,true,87,270,270
AlphabeticalUnsound,random-50-9,0,4,true,87,270,270
Remaining,random-90-9,0,1,true,108901,20742,547
AlphabeticalComplete,random-50-9,0,0,true,547,135,135
AlphabeticalComplete,random-50-9,0,1,true,549,135,135
AlphabeticalComplete,random-50-9,0,2,true,547,135,135
AlphabeticalComplete,random-50-9,0,3,true,549,135,135
Remaining,random-90-8,0,1,true,110206,17882,554
AlphabeticalComplete,random-50-9,0,4,true,548,135,135
Remaining,random-90-5,0,1,true,109881,20847,558
Remaining,random-80-3,0,2,true,93537,18733,511
Remaining,random-50-5,0,1,true,19439,6930,303
Remaining,random-60-7,0,3,true,28410,8902,370
Remaining,random-50-2,0,3,true,23602,8192,346
Remaining,manual-13,0,2,true,80550,17195,495
Remaining,random-90-4,0,1,true,133109,23126,574
Remaining,random-50-5,0,2,true,19434,6930,303
Remaining,random-50-2,0,4,true,23605,8192,346
AlphabeticalUnsound,random-50-2,0,0,true,108,264,264
AlphabeticalUnsound,random-50-2,0,1,true,108,264,264
AlphabeticalUnsound,random-50-2,0,2,true,108,264,264
AlphabeticalUnsound,random-50-2,0,3,true,108,264,264
AlphabeticalUnsound,random-50-2,0,4,true,108,264,264
AlphabeticalComplete,random-50-2,0,0,true,743,160,160
Remaining,random-60-10,0,0,true,32632,9030,352
AlphabeticalComplete,random-50-2,0,1,true,743,160,160
AlphabeticalComplete,random-50-2,0,2,true,745,160,160
Remaining,random-60-7,0,4,true,28396,8902,370
AlphabeticalUnsound,random-60-7,0,0,true,101,240,240
AlphabeticalUnsound,random-60-7,0,1,true,100,240,240
AlphabeticalUnsound,random-60-7,0,2,true,100,240,240
AlphabeticalUnsound,random-60-7,0,3,true,100,240,240
AlphabeticalUnsound,random-60-7,0,4,true,100,240,240
AlphabeticalComplete,random-50-2,0,3,true,744,160,160
AlphabeticalComplete,random-60-7,0,0,true,632,129,129
AlphabeticalComplete,random-50-2,0,4,true,743,160,160
AlphabeticalComplete,random-60-7,0,1,true,632,129,129
AlphabeticalComplete,random-60-7,0,2,true,635,129,129
AlphabeticalComplete,random-60-7,0,3,true,632,129,129
AlphabeticalComplete,random-60-7,0,4,true,631,129,129
Remaining,random-90-2,0,1,true,157798,28092,634
Remaining,random-110-9,0,0,true,194360,28486,672
Remaining,random-50-5,0,3,true,19476,6930,303
Remaining,random-70-4,0,4,true,60225,11214,448
AlphabeticalUnsound,random-70-4,0,0,true,12,18,18
AlphabeticalUnsound,random-70-4,0,1,true,12,18,18
AlphabeticalUnsound,random-70-4,0,2,true,12,18,18
AlphabeticalUnsound,random-70-4,0,3,true,12,18,18
AlphabeticalUnsound,random-70-4,0,4,true,12,18,18
AlphabeticalComplete,random-70-4,0,0,true,67,14,14
AlphabeticalComplete,random-70-4,0,1,true,67,14,14
AlphabeticalComplete,random-70-4,0,2,true,66,14,14
AlphabeticalComplete,random-70-4,0,3,true,66,14,14
AlphabeticalComplete,random-70-4,0,4,true,65,14,14
Remaining,argus-diesel-15009615579564917699,0,3,true,75400,5439,296
Remaining,random-70-8,0,3,true,53833,12907,428
Remaining,random-50-5,0,4,true,19512,6930,303
AlphabeticalUnsound,random-50-5,0,0,true,104,294,294
AlphabeticalUnsound,random-50-5,0,1,true,104,294,294
AlphabeticalUnsound,random-50-5,0,2,true,104,294,294
AlphabeticalUnsound,random-50-5,0,3,true,104,294,294
